"id","source_website_address","city","zbkzj","kbjj","k1","k2"
"ah-huainan-905d6552-55d4-40d3-838b-c19616d88b45-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221130/905d6552-55d4-40d3-838b-c19616d88b45-1KB.html","淮南市","10000.0","860000.00",,
"ah-huainan-907f0316-ac8d-4da0-b567-c79cdc78a06d-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230420/907f0316-ac8d-4da0-b567-c79cdc78a06d-1KB.html","淮南市",,"1040000.00","3",
"ah-huainan-9095bade-c584-46bf-bbe2-65043eedb966","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20211026/9095bade-c584-46bf-bbe2-65043eedb966.html","淮南市",,"2490000",,
"ah-huainan-93835060-3442-4aa6-bc22-a758f7c518d5-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221102/93835060-3442-4aa6-bc22-a758f7c518d5-1KB.html","淮南市",,"16350176.7",,
"ah-huainan-93a05395-1436-432f-9b5a-253365bebfe2-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221111/93a05395-1436-432f-9b5a-253365bebfe2-1KB.html","淮南市","200043878.35","177230014.28",,
"ah-huainan-93a4cccf-871b-4855-8104-dbe90f69a63b","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20211027/93a4cccf-871b-4855-8104-dbe90f69a63b.html","淮南市","400","3970065.00","0",
"ah-huainan-9443b9a4-437e-46e9-8937-e67c51b61a0e-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230419/9443b9a4-437e-46e9-8937-e67c51b61a0e-1KB.html","淮南市","6140529.86","5341993.87","-12.4","-13.6"
"ah-huainan-965cce62-a59c-49db-b11e-660dbebb0139-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221206/965cce62-a59c-49db-b11e-660dbebb0139-1KB.html","淮南市",,"2600000",,
"ah-huainan-96eef03b-98e5-49a0-b0b6-c091faa69b8f-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221208/96eef03b-98e5-49a0-b0b6-c091faa69b8f-1KB.html","淮南市","8028800.0","6500000",,
"ah-huainan-971364b1-5e3e-4e23-863b-8f08053d0449-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230606/971364b1-5e3e-4e23-863b-8f08053d0449-1KB.html","淮南市","2346938.71","2155099.94","0.2",
"ah-huainan-97a4769d-c383-4899-b114-22274db5873c-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230613/97a4769d-c383-4899-b114-22274db5873c-1KB.html","淮南市","6018484.39","5656643.24","0.45","0.98"
"ah-huainan-97cd619c-b290-4572-97a9-b658c571b54d-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20230427/97cd619c-b290-4572-97a9-b658c571b54d-1KB.html","淮南市","12000000.0","9769516.24","0",
"ah-huainan-98e0e414-3745-4885-af0c-d9d16018b7e1-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230504/98e0e414-3745-4885-af0c-d9d16018b7e1-1KB.html","淮南市","553522062.56","498335912.65",,
"ah-huainan-99c1e48b-b6cd-4a82-bf7b-4b218bf4a0ff-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230412/99c1e48b-b6cd-4a82-bf7b-4b218bf4a0ff-1KB.html","淮南市","4838514.45","4493856.11","0",
"ah-huainan-99ed0fce-e96e-46b5-b0de-83ab833c2c37-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221201/99ed0fce-e96e-46b5-b0de-83ab833c2c37-1KB.html","淮南市","10000.0","0.91","-10.8","-6"
"ah-huainan-9a39f3c3-bd54-4a08-8faa-a896fa2ab5ba-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230509/9a39f3c3-bd54-4a08-8faa-a896fa2ab5ba-1KB.html","淮南市",,"946.07","0",
"ah-huainan-9b73186a-68fe-49e5-8914-96bf6c7e474b-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230307/9b73186a-68fe-49e5-8914-96bf6c7e474b-1KB.html","淮南市",,"2565000","0",
"ah-huainan-9b849a32-79d7-43a4-801b-5aed964c4f68-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230209/9b849a32-79d7-43a4-801b-5aed964c4f68-1KB.html","淮南市",,"2040000","0",
"ah-huainan-9bca5f22-152c-40f7-8f6d-4328b16d18e2-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221117/9bca5f22-152c-40f7-8f6d-4328b16d18e2-1KB.html","淮南市","2700","26187860.00","0",
"ah-huainan-9c1a244c-f997-4de6-88de-a011ccea7a87-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20230516/9c1a244c-f997-4de6-88de-a011ccea7a87-1KB.html","淮南市",,"2156000.00","0",
"ah-huainan-9d0c2b3e-9ffe-4a45-882f-6af80a8548b2-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20221111/9d0c2b3e-9ffe-4a45-882f-6af80a8548b2-1KB.html","淮南市",,"4800000","100",
"ah-huainan-9d36e968-136b-41ce-bb46-4e34edbf4651-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230615/9d36e968-136b-41ce-bb46-4e34edbf4651-1KB.html","淮南市","3602285.12","3385986.26","0.55","0.97"
"ah-huainan-9dea6504-5ebb-437b-812a-10a53afefbc8-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230525/9dea6504-5ebb-437b-812a-10a53afefbc8-1KB.html","淮南市","4199726.60","3823431.1","0.6","0.94"
"ah-huainan-9f31793f-faad-4b98-96b0-b881dc054c12-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20230424/9f31793f-faad-4b98-96b0-b881dc054c12-1KB.html","淮南市","30000000.0","26749529.81",,
"ah-huainan-a027efc4-7570-40ba-9c15-1a21f1643d57-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230329/a027efc4-7570-40ba-9c15-1a21f1643d57-1KB.html","淮南市","10300000.0","8992280",,
"ah-huainan-a05d202f-efda-4995-bcbb-ff6d390dd1eb-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20220923/a05d202f-efda-4995-bcbb-ff6d390dd1eb-1KB.html","淮南市","17542083.91","15787875.52",,
"ah-huainan-a064d44e-ae6b-4b79-9f42-f2185f5a87e9-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230627/a064d44e-ae6b-4b79-9f42-f2185f5a87e9-1KB.html","淮南市",,,"0.1",
"ah-huainan-a13e0498-1a32-4b14-a4a0-f5ee92d3b5c4","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211104/a13e0498-1a32-4b14-a4a0-f5ee92d3b5c4.html","淮南市",,"668800.00","-9.4","-10.6"
"ah-huainan-a1c1e66a-d6e4-4885-9031-fb8be6579c3a-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230511/a1c1e66a-d6e4-4885-9031-fb8be6579c3a-1KB.html","淮南市","3530000.0","2243532.16","0.1",
"ah-huainan-a3641d8c-72c7-44f2-91bb-a32ea5a2e842-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221110/a3641d8c-72c7-44f2-91bb-a32ea5a2e842-1KB.html","淮南市","24000000.0","21120000","0",
"ah-huainan-a3bf0bac-55a0-4326-ad52-2577fe1f34a8-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20230525/a3bf0bac-55a0-4326-ad52-2577fe1f34a8-1KB.html","淮南市","40000000.0","37939477.47","0",
"ah-huainan-a42ca66f-d97c-4c5f-abe7-e09b566dee48-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230119/a42ca66f-d97c-4c5f-abe7-e09b566dee48-1KB.html","淮南市","8093023.7","6940577.13","0.4","0.92"
"ah-huainan-a55a2b25-ec3c-4a3a-b583-ae3ab352954b","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20211020/a55a2b25-ec3c-4a3a-b583-ae3ab352954b.html","淮南市","40000.0","395980000.00",,
"ah-huainan-a55a928a-71f2-497e-9ba0-9959181cbfc7-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230403/a55a928a-71f2-497e-9ba0-9959181cbfc7-1KB.html","淮南市","76123500.0","74465529.40","0",
"ah-huainan-a66e4363-de0c-410c-bf52-21587488b480","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20210720/a66e4363-de0c-410c-bf52-21587488b480.html","淮南市",,,,
"ah-huainan-a833e86b-c7f0-4c3c-8a60-416bb0955fcb-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230612/a833e86b-c7f0-4c3c-8a60-416bb0955fcb-1KB.html","淮南市","3680000.0","2873963.80","0.1",
"ah-huainan-a84745b2-3b70-4d16-9838-cb47bf3d6c8b-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20221118/a84745b2-3b70-4d16-9838-cb47bf3d6c8b-1KB.html","淮南市",,"22932422.58","100",
"ah-huainan-a95bd690-9099-4bec-acd4-dc144b51cb57-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20230427/a95bd690-9099-4bec-acd4-dc144b51cb57-1KB.html","淮南市","12000000.0","7037124.21","0",
"ah-huainan-aa237944-c6f9-4d20-b1f4-b10db790e99e-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230403/aa237944-c6f9-4d20-b1f4-b10db790e99e-1KB.html","淮南市","56195600.00000001","55638544.00","0",
"ah-huainan-aa962d53-6a9a-4af7-9b86-5804f8dcd9ff-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230508/aa962d53-6a9a-4af7-9b86-5804f8dcd9ff-1KB.html","淮南市",,"28610882.97","0.2",
"ah-huainan-ab17ee4e-96e9-4303-892a-15436d15d64e","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211102/ab17ee4e-96e9-4303-892a-15436d15d64e.html","淮南市","5979934.28","5160339.44","0",
"ah-huainan-ab7d4d9c-e5f4-4025-b640-a4e342216e63-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221103/ab7d4d9c-e5f4-4025-b640-a4e342216e63-1KB.html","淮南市","1100000.0","1008000.00",,
"ah-huainan-abc76acc-b5c8-4ef4-a2de-6d0c085cc4c2","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20211026/abc76acc-b5c8-4ef4-a2de-6d0c085cc4c2.html","淮南市","8000000.0","6858912.97",,
"ah-huainan-abdf78f8-03e4-4764-88a4-2a2555bb707e-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230207/abdf78f8-03e4-4764-88a4-2a2555bb707e-1KB.html","淮南市","20648514.99","17551237.74",,
"ah-huainan-ac1e30d8-ef2b-4f74-917c-c899f7e7dde6-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221014/ac1e30d8-ef2b-4f74-917c-c899f7e7dde6-1KB.html","淮南市","9286320.38","8190534.58","-8.8","-12"
"ah-huainan-ada59410-ade7-4459-a07d-5de7a1741583-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221108/ada59410-ade7-4459-a07d-5de7a1741583-1KB.html","淮南市",,,"0",
"ah-huainan-afadb2f2-d6d2-48b4-aa8b-0b30bb9871d7","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211105/afadb2f2-d6d2-48b4-aa8b-0b30bb9871d7.html","淮南市","8389147.74","7241512.31","5.0","9.0"
"ah-huainan-b1f04b83-f8b8-40dc-b2a7-bf94b8e07f7b","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211108/b1f04b83-f8b8-40dc-b2a7-bf94b8e07f7b.html","淮南市","5344218.27","4575719.69","0.4","0.9"
"ah-huainan-b23e8c58-8b1b-4c6f-a7b5-9e65eff8707a","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20220524/b23e8c58-8b1b-4c6f-a7b5-9e65eff8707a.html","淮南市",,,,
"ah-huainan-b262b77c-2989-4117-95fc-ea401c3599dd-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230614/b262b77c-2989-4117-95fc-ea401c3599dd-1KB.html","淮南市","12000000.0","8502686.00","0",
"ah-huainan-b390eb5b-1035-4416-9e4f-fe08ca59ccf4-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20221116/b390eb5b-1035-4416-9e4f-fe08ca59ccf4-1KB.html","淮南市",,"5690000","1",
"ah-huainan-b3d423b4-ff10-4332-80de-593321d2f430-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230410/b3d423b4-ff10-4332-80de-593321d2f430-1KB.html","淮南市",,"17750000","0",
"ah-huainan-b4b17bb4-a12b-4c83-91e2-e2372a166633-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230627/b4b17bb4-a12b-4c83-91e2-e2372a166633-1KB.html","淮南市",,,"0.5","0.95"
"ah-huainan-b571996a-79ad-4f13-a7e3-2a4190b3751d-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20230208/b571996a-79ad-4f13-a7e3-2a4190b3751d-1KB.html","淮南市",,"2510000","0",
"ah-huainan-b5937a7d-0f8e-4d50-b846-32ca0696d62f-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230403/b5937a7d-0f8e-4d50-b846-32ca0696d62f-1KB.html","淮南市","3200000.0","2880000.00","0",
"ah-huainan-b63e51c5-7e15-4c61-9c18-8d9d2ca9e9b7-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20230517/b63e51c5-7e15-4c61-9c18-8d9d2ca9e9b7-1KB.html","淮南市",,"3960000.00","0",
"ah-huainan-b665a747-e6b5-475a-9a1a-bce7237fdf2b-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230406/b665a747-e6b5-475a-9a1a-bce7237fdf2b-1KB.html","淮南市","822000000.0","417564891.30","0",
"ah-huainan-b72a979f-1759-453b-ba92-a2c9017a2ffe","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211104/b72a979f-1759-453b-ba92-a2c9017a2ffe.html","淮南市","2678025.12","2659889.36",,
"ah-huainan-b7da44fa-2082-4558-8adf-56d389b16690","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211111/b7da44fa-2082-4558-8adf-56d389b16690.html","淮南市","6375750.82","5606252.27","0.5","0.92"
"ah-huainan-b8662f98-4836-487c-8b01-b783a4db51f5-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20221116/b8662f98-4836-487c-8b01-b783a4db51f5-1KB.html","淮南市",,"26385859.92","100",
"ah-huainan-b88f4ba7-c2d2-452d-85d6-b247db171404-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230525/b88f4ba7-c2d2-452d-85d6-b247db171404-1KB.html","淮南市","5223013.19","4674363.09","-8.2","-12.8"
"ah-huainan-b89fedef-cf74-4e4e-a1f2-12513e325ead-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230509/b89fedef-cf74-4e4e-a1f2-12513e325ead-1KB.html","淮南市",,"2150000.00",,
"ah-huainan-b9d796e1-5ecd-49d1-8b52-2eb7eb17401a-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221226/b9d796e1-5ecd-49d1-8b52-2eb7eb17401a-1KB.html","淮南市","8000000.0","6533226.29","0",
"ah-huainan-ba37d0c3-6d69-4156-ad53-37ba130af809-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230619/ba37d0c3-6d69-4156-ad53-37ba130af809-1KB.html","淮南市","2473043.39","1942316.54","0.6","0.96"
"ah-huainan-ba5d306c-bfb3-4fbf-8bdd-751c2dde10e3-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221130/ba5d306c-bfb3-4fbf-8bdd-751c2dde10e3-1KB.html","淮南市",,"774000","-12","-9.8"
"ah-huainan-bbefbce2-668d-4d4c-a777-ba367f511fe5-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230619/bbefbce2-668d-4d4c-a777-ba367f511fe5-1KB.html","淮南市","367918778.29","331130579.67",,
"ah-huainan-bc1991b2-874c-4e3a-8a48-e9fe2812003a-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230621/bc1991b2-874c-4e3a-8a48-e9fe2812003a-1KB.html","淮南市","100","786000.00",,
"ah-huainan-bc737f7a-bd8b-4851-90df-2a7f5608a2a4-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221201/bc737f7a-bd8b-4851-90df-2a7f5608a2a4-1KB.html","淮南市","27586573.96","24688749.2","-8.4","-9"
"ah-huainan-bd2fa127-d274-40e7-bf8d-1c138ce93ef2-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230607/bd2fa127-d274-40e7-bf8d-1c138ce93ef2-1KB.html","淮南市","8834450","7932200.00","-10","-9.8"
"ah-huainan-bede1999-b9bb-4690-b7fd-476db4268ecb-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221130/bede1999-b9bb-4690-b7fd-476db4268ecb-1KB.html","淮南市","10000.0","330000.00",,
"ah-huainan-bf1d6311-a34b-413f-9601-15485acc7ee5-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20230314/bf1d6311-a34b-413f-9601-15485acc7ee5-1KB.html","淮南市","13000000.0","92.00","0",
"ah-huainan-bfa7f5cf-adf6-4f2e-a388-01490d6a19f8-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230306/bfa7f5cf-adf6-4f2e-a388-01490d6a19f8-1KB.html","淮南市","45342093.64","41168562.50","-10.4","-5.2"
"ah-huainan-bfb107a9-ad49-41d2-bf89-ef3fff5a3440-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230515/bfb107a9-ad49-41d2-bf89-ef3fff5a3440-1KB.html","淮南市",,"8259404.36","0",
"ah-huainan-bfc6a575-f8a7-4fa7-a1dc-59cc8f647e5e-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221101/bfc6a575-f8a7-4fa7-a1dc-59cc8f647e5e-1KB.html","淮南市","20069466.51","17496199.66","-14","-11.2"
"ah-huainan-c0b64eec-15d8-4b0c-8f68-2539bad22a63","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20210831/c0b64eec-15d8-4b0c-8f68-2539bad22a63.html","淮南市","4742727410600.0","433463452.32","-8","-9.8"
"ah-huainan-c2836cde-c730-497e-8b86-656f0a5da857-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230504/c2836cde-c730-497e-8b86-656f0a5da857-1KB.html","淮南市",,"2070020.45",,
"ah-huainan-c3a0bddb-c87d-49b8-bd07-45d18fa07de8-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221219/c3a0bddb-c87d-49b8-bd07-45d18fa07de8-1KB.html","淮南市","3900000.0","3510000.00",,
"ah-huainan-c4a7f1de-054e-462e-9618-49372cbd2a58-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20221117/c4a7f1de-054e-462e-9618-49372cbd2a58-1KB.html","淮南市","10100000.0","7292005.47","100",
"ah-huainan-c51d28f0-b3dc-48c0-a65a-ee32757467ce-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230504/c51d28f0-b3dc-48c0-a65a-ee32757467ce-1KB.html","淮南市",,"4607649","0",
"ah-huainan-c5cd306d-cd0b-4789-85c3-fce453d36983-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230330/c5cd306d-cd0b-4789-85c3-fce453d36983-1KB.html","淮南市","3665524.08","3205354.19","0.45","0.92"
"ah-huainan-c64292a0-03b6-4ab0-b065-f428d60ddada-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230302/c64292a0-03b6-4ab0-b065-f428d60ddada-1KB.html","淮南市",,"141150","5.8",
"ah-huainan-c8a0a755-fd7d-456c-8614-b725d1dfc606-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230424/c8a0a755-fd7d-456c-8614-b725d1dfc606-1KB.html","淮南市","470000000.0","408776523.87",,
"ah-huainan-c8b7e006-8aed-4d72-af6e-8fd7b5b0b786","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211102/c8b7e006-8aed-4d72-af6e-8fd7b5b0b786.html","淮南市","15","7878595.29","0.3","-2"
"ah-huainan-c8f6d480-f28b-498f-8e4d-763b5376fcbc","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20220607/c8f6d480-f28b-498f-8e4d-763b5376fcbc.html","淮南市",,,,
"ah-huainan-c943c420-44d9-4c3e-80c8-14fdefe3e099","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20211026/c943c420-44d9-4c3e-80c8-14fdefe3e099.html","淮南市",,"160000",,
"ah-huainan-c965e178-6709-49fc-818b-5857aa8ef596-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230619/c965e178-6709-49fc-818b-5857aa8ef596-1KB.html","淮南市","2473043.39","2298532.19","0.6","0.96"
"ah-huainan-c99d58c6-ce96-4bd7-9da0-5f4d22faed2b-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230516/c99d58c6-ce96-4bd7-9da0-5f4d22faed2b-1KB.html","淮南市",,"2963200","-5","-9.6"
