"id","source_website_address","city","zbkzj","kbjj","k1","k2"
"ah-huainan-caba1073-2a5f-41d5-9f29-9f1028873bce-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221130/caba1073-2a5f-41d5-9f29-9f1028873bce-1KB.html","淮南市",,"1070346.48","-11.6","-10.2"
"ah-huainan-cc5999ed-79d6-441a-82a0-a4aa2d9aea86-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230403/cc5999ed-79d6-441a-82a0-a4aa2d9aea86-1KB.html","淮南市",,"5090760","-9.8","-11"
"ah-huainan-cdf0e88b-2525-410f-a746-cf76255df156-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230504/cdf0e88b-2525-410f-a746-cf76255df156-1KB.html","淮南市",,"10545284.03","0",
"ah-huainan-cf0f7f8c-0a06-42f8-9b30-586f5413f64a-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230504/cf0f7f8c-0a06-42f8-9b30-586f5413f64a-1KB.html","淮南市","18230000.0","16193849.85","0",
"ah-huainan-d02e6d4b-5417-4704-9ee1-c90da0d65bea-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20230425/d02e6d4b-5417-4704-9ee1-c90da0d65bea-1KB.html","淮南市","14.0988","99.50","0",
"ah-huainan-d07c071b-004d-45cc-bb0b-373b34d47288-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20220921/d07c071b-004d-45cc-bb0b-373b34d47288-1KB.html","淮南市",,"745340",,
"ah-huainan-d103c243-4aa8-491e-9934-2039ae5eb6bd-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230307/d103c243-4aa8-491e-9934-2039ae5eb6bd-1KB.html","淮南市",,"2956800","-7","-6.4"
"ah-huainan-d188adc5-539a-40de-a4c7-777431dd9933-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230223/d188adc5-539a-40de-a4c7-777431dd9933-1KB.html","淮南市","41444971.06","36669629.70",,
"ah-huainan-d18d8dc8-4adb-40b8-a057-b4d4e3071929-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221109/d18d8dc8-4adb-40b8-a057-b4d4e3071929-1KB.html","淮南市",,"2421237","0",
"ah-huainan-d1a65d0a-ba45-4eed-a9f0-52922e8e31de-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230424/d1a65d0a-ba45-4eed-a9f0-52922e8e31de-1KB.html","淮南市",,"2968000.00","0",
"ah-huainan-d1e5d0fc-5584-45a5-847a-4a6c357e3bab-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230516/d1e5d0fc-5584-45a5-847a-4a6c357e3bab-1KB.html","淮南市","5440000.0","3644800",,
"ah-huainan-d21235e8-4caa-49a3-8c7f-d689071f2828-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230210/d21235e8-4caa-49a3-8c7f-d689071f2828-1KB.html","淮南市","13640000","11853100","-13","-14.6"
"ah-huainan-d273b8da-6fb1-4140-b75f-bb904f60f1d7-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230110/d273b8da-6fb1-4140-b75f-bb904f60f1d7-1KB.html","淮南市","21270000.0","20966124.00","0.5",
"ah-huainan-d2a78bae-a844-4f0b-bf80-775b36ccc6fd","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20211126/d2a78bae-a844-4f0b-bf80-775b36ccc6fd.html","淮南市",,"133738800.00","100",
"ah-huainan-d2f12509-b3a4-4971-96b9-f130fbc55ad4-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221008/d2f12509-b3a4-4971-96b9-f130fbc55ad4-1KB.html","淮南市","4790226.95","4436708.21","0.4","0.98"
"ah-huainan-d4432430-d650-4702-b6bc-49d9432147d0-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230207/d4432430-d650-4702-b6bc-49d9432147d0-1KB.html","淮南市",,"1.15","1",
"ah-huainan-d4d366ba-abc7-4820-9a03-e930277bb3e5-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221208/d4d366ba-abc7-4820-9a03-e930277bb3e5-1KB.html","淮南市","49700000.0","44804560.62","0",
"ah-huainan-d4fbb531-da68-47cc-8814-fb3021ad368c-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230523/d4fbb531-da68-47cc-8814-fb3021ad368c-1KB.html","淮南市",,,,
"ah-huainan-d58defee-c935-4b2b-be6b-124c3233f291-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221031/d58defee-c935-4b2b-be6b-124c3233f291-1KB.html","淮南市","4000000.0","1795000",,
"ah-huainan-d5c8b9d7-0d00-40c2-a7fd-e4b8906d92db-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230109/d5c8b9d7-0d00-40c2-a7fd-e4b8906d92db-1KB.html","淮南市","6000000.0","5105000",,
"ah-huainan-d65d1868-dd7d-4bbc-b23f-5f4ca03192f2-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230515/d65d1868-dd7d-4bbc-b23f-5f4ca03192f2-1KB.html","淮南市","1795522687.62","1734950076.92","0",
"ah-huainan-d6b8ed02-df35-497a-820a-7b0c484cd8c7-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230619/d6b8ed02-df35-497a-820a-7b0c484cd8c7-1KB.html","淮南市","2473043.39","2311800.85","0.6","0.96"
"ah-huainan-d6c37448-12db-481f-a601-eef27e5878d6-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230221/d6c37448-12db-481f-a601-eef27e5878d6-1KB.html","淮南市","650000","586000",,
"ah-huainan-da55a295-1ffb-46ad-aeb0-221c4390e0f7-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221214/da55a295-1ffb-46ad-aeb0-221c4390e0f7-1KB.html","淮南市","640000000.0","614336000.00",,
"ah-huainan-da754a48-46fe-461f-8b34-1e6488f653c3","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221010/da754a48-46fe-461f-8b34-1e6488f653c3.html","淮南市",,,,
"ah-huainan-dc9a91b1-0045-4c4f-96ee-d6e5e43e41f7","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211104/dc9a91b1-0045-4c4f-96ee-d6e5e43e41f7.html","淮南市",,"726400","-8.9",
"ah-huainan-dd148ba8-6f0a-4546-b8f7-8eb4f8aa9bae-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230418/dd148ba8-6f0a-4546-b8f7-8eb4f8aa9bae-1KB.html","淮南市","4500000.0","3820000",,
"ah-huainan-de49fa4e-f8dd-4149-ab56-876d65ba3925-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230511/de49fa4e-f8dd-4149-ab56-876d65ba3925-1KB.html","淮南市","33000000.0","21320681.62","0",
"ah-huainan-de7147b9-6711-43dc-9f3a-5dd3567174bc-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230103/de7147b9-6711-43dc-9f3a-5dd3567174bc-1KB.html","淮南市","1","3262206.2","0.45","0.95"
"ah-huainan-df1c1f9b-d1b2-4333-9e95-d6ea4e1a8e5c","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20220927/df1c1f9b-d1b2-4333-9e95-d6ea4e1a8e5c.html","淮南市","40000000.0","392000","0",
"ah-huainan-dff6ec68-17cb-4f95-b758-9111d08f4bf9-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230615/dff6ec68-17cb-4f95-b758-9111d08f4bf9-1KB.html","淮南市","3602285.12","1656339.77","0.55","0.97"
"ah-huainan-e0628154-e89f-460e-80fd-77bb38a0cc7a-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221209/e0628154-e89f-460e-80fd-77bb38a0cc7a-1KB.html","淮南市","2.25","1.40",,
"ah-huainan-e066aed3-f301-42be-88ad-a6d96d8b085f","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211102/e066aed3-f301-42be-88ad-a6d96d8b085f.html","淮南市","15","7878595.29","0.3","-2"
"ah-huainan-e09adbfd-46fa-4a01-ba8e-424ffbf9a374-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230328/e09adbfd-46fa-4a01-ba8e-424ffbf9a374-1KB.html","淮南市",,"1074316.62","0",
"ah-huainan-e0d7ef83-8cba-46e6-8904-236be656542f-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20221117/e0d7ef83-8cba-46e6-8904-236be656542f-1KB.html","淮南市",,"25913462.40","100",
"ah-huainan-e0f9a469-1118-4222-925d-8ceac96ee7d8-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230302/e0f9a469-1118-4222-925d-8ceac96ee7d8-1KB.html","淮南市",,"138900","5.8",
"ah-huainan-e134dac0-8288-4cdf-b6b9-34cf6650afc3-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20221227/e134dac0-8288-4cdf-b6b9-34cf6650afc3-1KB.html","淮南市",,"32850602.00","100",
"ah-huainan-e13545b6-d958-46c4-816d-dd0e3b234ce8-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230510/e13545b6-d958-46c4-816d-dd0e3b234ce8-1KB.html","淮南市","12000000.0","7893493.52","0",
"ah-huainan-e1637c92-c359-4330-a70b-4e5a62b261ea-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230518/e1637c92-c359-4330-a70b-4e5a62b261ea-1KB.html","淮南市","6748419.73","6251398.62","0.45","0.97"
"ah-huainan-e16f7d15-490e-4098-b14b-f3e1d997fb6f-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230627/e16f7d15-490e-4098-b14b-f3e1d997fb6f-1KB.html","淮南市",,,"0.5","0.96"
"ah-huainan-e1bf2063-f10f-4e8c-8b6b-b30749e9c4f6-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230111/e1bf2063-f10f-4e8c-8b6b-b30749e9c4f6-1KB.html","淮南市",,"1160000",,
"ah-huainan-e1cfe343-d2b3-456b-a46b-f6caa2b04f81-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221209/e1cfe343-d2b3-456b-a46b-f6caa2b04f81-1KB.html","淮南市","1500000","1069700",,
"ah-huainan-e26f9e70-9aa7-4996-8512-f6a5786b9458-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221229/e26f9e70-9aa7-4996-8512-f6a5786b9458-1KB.html","淮南市","5393","50694200","-6","-9"
"ah-huainan-e2a69cf1-39c3-4023-b6ea-1bcac7b68e40","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20210701/e2a69cf1-39c3-4023-b6ea-1bcac7b68e40.html","淮南市",,,,
"ah-huainan-e2a73adc-0b03-4c4e-92dd-3c32d675ffc2-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230406/e2a73adc-0b03-4c4e-92dd-3c32d675ffc2-1KB.html","淮南市",,"2630000.00","11",
"ah-huainan-e2eb7a6f-abce-4428-bb65-ab3675c8f3dc-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221230/e2eb7a6f-abce-4428-bb65-ab3675c8f3dc-1KB.html","淮南市","2650399.72","2555016.25","0.4","0.96"
"ah-huainan-e3fa9662-8d69-410a-bbb6-e6d061883e47-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230309/e3fa9662-8d69-410a-bbb6-e6d061883e47-1KB.html","淮南市","22060000.0","21830000","0",
"ah-huainan-e479d9fd-bfa3-45f6-b4e8-52122ebb0b28-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230619/e479d9fd-bfa3-45f6-b4e8-52122ebb0b28-1KB.html","淮南市",,"755726166.07",,
"ah-huainan-e5a717f6-e1d0-46eb-89fc-d906312ec6db-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221201/e5a717f6-e1d0-46eb-89fc-d906312ec6db-1KB.html","淮南市",,,,
"ah-huainan-e5ea1228-f9b4-4e54-9e05-43fbee6f2ed9-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221219/e5ea1228-f9b4-4e54-9e05-43fbee6f2ed9-1KB.html","淮南市","1.1","1.05",,
"ah-huainan-e6be6446-530c-46aa-aad5-dfdbe5c30480-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230508/e6be6446-530c-46aa-aad5-dfdbe5c30480-1KB.html","淮南市",,"4860000","0",
"ah-huainan-e718fbb2-d467-4af9-8611-d4fce104b1bb-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230518/e718fbb2-d467-4af9-8611-d4fce104b1bb-1KB.html","淮南市","26000000.0","22647995.27","0",
"ah-huainan-e797236d-bf14-41fa-8f81-e4e8f2f5e914","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20210927/e797236d-bf14-41fa-8f81-e4e8f2f5e914.html","淮南市","1386072.33","1279280.8","-6.6","-7.8"
"ah-huainan-e84ec29d-6d70-403b-815b-bba0fc5d7330-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20221118/e84ec29d-6d70-403b-815b-bba0fc5d7330-1KB.html","淮南市",,"2153269.21","1",
"ah-huainan-e891837a-f818-4e30-b84e-aa8035ef4114-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221206/e891837a-f818-4e30-b84e-aa8035ef4114-1KB.html","淮南市","25000000.0","15797634.86","0",
"ah-huainan-e94dc6f3-7fc1-4363-899d-846c699ef97a-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230329/e94dc6f3-7fc1-4363-899d-846c699ef97a-1KB.html","淮南市",,"2460242.00","0",
"ah-huainan-eb0b6984-238a-40f4-82e8-0efac7b62529","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211104/eb0b6984-238a-40f4-82e8-0efac7b62529.html","淮南市","6850501.63","5853306.63","4.5","9.0"
"ah-huainan-eb80b1ce-24ff-4cdb-8d9e-258b75e84e6f-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230208/eb80b1ce-24ff-4cdb-8d9e-258b75e84e6f-1KB.html","淮南市",,"20385401.53","0.4",
"ah-huainan-ed260fb3-7d0d-4329-b7f7-defeba87392d-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230206/ed260fb3-7d0d-4329-b7f7-defeba87392d-1KB.html","淮南市",,"6880000",,
"ah-huainan-ef796261-d716-4fa2-a889-1534937e3dea-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230613/ef796261-d716-4fa2-a889-1534937e3dea-1KB.html","淮南市","4904000.0","4168397.87",,
"ah-huainan-ef94c461-1c6b-4f56-ae4e-95212ee9d9c0-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230320/ef94c461-1c6b-4f56-ae4e-95212ee9d9c0-1KB.html","淮南市","9348136.80","8488108.21","0.45","0.95"
"ah-huainan-f21f33e8-0ba2-4e5c-8a7c-3e43f7a7b2f2-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20220930/f21f33e8-0ba2-4e5c-8a7c-3e43f7a7b2f2-1KB.html","淮南市",,,,
"ah-huainan-f231956d-3cbf-4661-ad13-2f96c458eefc-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221219/f231956d-3cbf-4661-ad13-2f96c458eefc-1KB.html","淮南市","391838700.0","380368539.00",,
"ah-huainan-f2638e6a-08e3-45ad-9c6a-c5f5d85c6945-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230615/f2638e6a-08e3-45ad-9c6a-c5f5d85c6945-1KB.html","淮南市","3602285.12","1781487.23","0.55","0.97"
"ah-huainan-f2b8426d-3028-4278-b395-2c4f9822049a-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221201/f2b8426d-3028-4278-b395-2c4f9822049a-1KB.html","淮南市","155589500.0","134118149.00",,
"ah-huainan-f2d20b10-edd9-4e04-8e2f-d5d5ab977c71-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230424/f2d20b10-edd9-4e04-8e2f-d5d5ab977c71-1KB.html","淮南市",,"3015000",,
"ah-huainan-f34ed04e-3f3e-44b6-8263-ceab9e622ed2-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230220/f34ed04e-3f3e-44b6-8263-ceab9e622ed2-1KB.html","淮南市","1","1665296.55","0.1","-1"
"ah-huainan-f507b2fa-cf87-4722-b2de-8f56347ad491-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230315/f507b2fa-cf87-4722-b2de-8f56347ad491-1KB.html","淮南市","34813500.0","34464900.00","0",
"ah-huainan-f5379b57-62de-4488-bbd4-f4f063b8be4e-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20221223/f5379b57-62de-4488-bbd4-f4f063b8be4e-1KB.html","淮南市","20","90.00","0.4",
"ah-huainan-f542f095-bfb6-47ce-a21a-0f854ad1dc1f-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221130/f542f095-bfb6-47ce-a21a-0f854ad1dc1f-1KB.html","淮南市",,"1880000","-11.6","-10.2"
"ah-huainan-f57553e1-474b-433d-a95d-e55b95b2b85e","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20211026/f57553e1-474b-433d-a95d-e55b95b2b85e.html","淮南市",,,,
"ah-huainan-f5c4bbe5-6411-4a0c-86cc-f0a57cd0f70f","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20210811/f5c4bbe5-6411-4a0c-86cc-f0a57cd0f70f.html","淮南市",,"150000","0",
"ah-huainan-f65588ec-6f86-40cd-bd42-3331d48440fc-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230427/f65588ec-6f86-40cd-bd42-3331d48440fc-1KB.html","淮南市","14880000.0","11581138.28",,
"ah-huainan-f76019f6-ec98-4a93-9f23-477c075d5f69","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211104/f76019f6-ec98-4a93-9f23-477c075d5f69.html","淮南市","4908301.56","4230955.94","0.45","0.90"
"ah-huainan-f770b371-5886-4960-b0d7-2c8df2edb896-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230627/f770b371-5886-4960-b0d7-2c8df2edb896-1KB.html","淮南市",,,"0.45","0.94"
"ah-huainan-f7d65389-e3e9-4b5f-a366-be866d45b4fb-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230420/f7d65389-e3e9-4b5f-a366-be866d45b4fb-1KB.html","淮南市","1460870.49","815229.73","-15","-10.4"
"ah-huainan-f7ffb563-9f3a-4191-b0bd-030f67e23c60-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230615/f7ffb563-9f3a-4191-b0bd-030f67e23c60-1KB.html","淮南市","3602285.12","3286238.49","0.55","0.97"
"ah-huainan-f86949de-696f-4a17-9685-68be0e898bdc-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230321/f86949de-696f-4a17-9685-68be0e898bdc-1KB.html","淮南市",,"57396340.22","0",
"ah-huainan-f8a0ec55-4e44-4641-9de6-70df90a10896-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230525/f8a0ec55-4e44-4641-9de6-70df90a10896-1KB.html","淮南市","74832763.13","67349486.82",,
"ah-huainan-f92bc734-3aa4-4089-a632-d6b4b4e6b418-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230328/f92bc734-3aa4-4089-a632-d6b4b4e6b418-1KB.html","淮南市","5728467.9","6022079.38","0.6","0.96"
"ah-huainan-f97e2c95-2b7a-4849-a86d-2b43ea0f01ab-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221124/f97e2c95-2b7a-4849-a86d-2b43ea0f01ab-1KB.html","淮南市","20020000.0","2002","-9.4","-7.6"
"ah-huainan-fadef9f3-7724-45ba-820b-8b39542b2f77-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221101/fadef9f3-7724-45ba-820b-8b39542b2f77-1KB.html","淮南市","50000000.0","40944431.21",,
"ah-huainan-fba515b7-ec76-4ccf-aff3-26a0710c170e","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211104/fba515b7-ec76-4ccf-aff3-26a0710c170e.html","淮南市","5466874.67","5126288.38","0.45","0.98"
"ah-huainan-fc1651ae-2fee-4fae-a3df-889696162ec4-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221227/fc1651ae-2fee-4fae-a3df-889696162ec4-1KB.html","淮南市","4500000.0","4410000.00",,
"ah-huainan-fc8af04a-e6d2-474b-bb83-bb03b503036d","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20211105/fc8af04a-e6d2-474b-bb83-bb03b503036d.html","淮南市",,"4158454.5",,
"ah-huainan-fcefdc48-4cd1-4735-b493-294e0f73d15a-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230313/fcefdc48-4cd1-4735-b493-294e0f73d15a-1KB.html","淮南市","180000000.0","135153327.71","0",
"ah-huainan-fcf6e661-8eb7-499d-b59a-ca16deca3f5c-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230328/fcf6e661-8eb7-499d-b59a-ca16deca3f5c-1KB.html","淮南市","5728467.9","7773564.99","0.6","0.96"
"ah-huainan-fe96e436-9f85-4e7f-b7c5-3dedad0d0105-1KB","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230406/fe96e436-9f85-4e7f-b7c5-3dedad0d0105-1KB.html","淮南市",,"20111940.21",,
